State,City,pop,crime
TENNESSEE,Chattanooga,"188,894","1,556"
TENNESSEE,Church Hill,"7,311",2
TENNESSEE,Clarksville,"185,349",760
TENNESSEE,Cleveland,"49,482",224
TENNESSEE,Clinton,"10,430",47
TENNESSEE,Collegedale,"11,599",2
TENNESSEE,Collierville,"51,312",77
TENNESSEE,Columbia,"49,374",283
TENNESSEE,Cookeville,"37,248",109
TENNESSEE,Coopertown,"4,770",6
TENNESSEE,Covington,"8,537",95
TENNESSEE,Crossville,"12,842",83
TENNESSEE,Dandridge,"3,708",8
TENNESSEE,Dayton,"7,465",18
TENNESSEE,Decatur,"1,651",5
TENNESSEE,Decherd,"2,468",13
TENNESSEE,Dickson,"16,980",79
TENNESSEE,Dresden,"2,935",4
TENNESSEE,Dunlap,"5,959",10
TENNESSEE,Dyer,"2,326",10
TENNESSEE,Dyersburg,"15,917",200
TENNESSEE,East Ridge,"21,886",90
TENNESSEE,Elizabethton,"14,228",21
TENNESSEE,Englewood,"1,578",1
TENNESSEE,Erin,"1,179",0
TENNESSEE,Estill Springs,"2,271",12
TENNESSEE,Etowah,"3,720",6
TENNESSEE,Fairview,"10,496",13
TENNESSEE,Fayetteville,"7,042",81
TENNESSEE,Franklin,"90,077",119
TENNESSEE,Gallatin,"52,346",109
TENNESSEE,Gatlinburg,"3,752",18
TENNESSEE,Germantown,"39,938",67
TENNESSEE,Goodlettsville,"17,312",22
TENNESSEE,Gordonsville,"1,383",6
TENNESSEE,Greenbrier,"6,949",11
TENNESSEE,Greeneville,"15,866",41
TENNESSEE,Greenfield,"2,013",10
TENNESSEE,Halls,"2,037",5
TENNESSEE,Harriman,"6,246",30
TENNESSEE,Henderson,"6,441",12
TENNESSEE,Hendersonville,"64,126",79
TENNESSEE,Hohenwald,"3,956",11
TENNESSEE,Humboldt,"7,828",45
TENNESSEE,Huntingdon,"4,527",6
TENNESSEE,Jacksboro,"2,275",0
TENNESSEE,Jackson,"68,286",649
TENNESSEE,Jamestown,"2,096",12
TENNESSEE,Jasper,"3,623",9
TENNESSEE,Jefferson City,"8,877",26
TENNESSEE,Johnson City,"74,093",298
TENNESSEE,Jonesborough,"6,684",10
TENNESSEE,Kimball,"1,626",1
TENNESSEE,Kingsport,"57,138",252
TENNESSEE,Kingston,"6,306",8
TENNESSEE,Knoxville,"200,457","1,484"
TENNESSEE,Lafayette,"5,923",7
TENNESSEE,La Follette,"7,187",23
TENNESSEE,La Vergne,"39,897",190
TENNESSEE,Lawrenceburg,"12,110",39
TENNESSEE,Lebanon,"51,653",178
TENNESSEE,Lenoir City,"12,354",43
TENNESSEE,Lewisburg,"13,406",96
TENNESSEE,Lexington,"8,000",33
TENNESSEE,Livingston,"4,081",13
TENNESSEE,Loudon,"6,876",11
TENNESSEE,Madisonville,"5,379",20
TENNESSEE,Manchester,"13,626",89
TENNESSEE,Martin,"11,059",33
TENNESSEE,Maryville,"32,583",43
TENNESSEE,Maynardville,"2,619",5
TENNESSEE,McEwen,"1,740",7
TENNESSEE,McKenzie,"5,603",16
TENNESSEE,McMinnville,"13,787",88
TENNESSEE,Medina,"5,654",10
TENNESSEE,Memphis,"613,207","15,338"
TENNESSEE,Metropolitan Nashville Police Department,"698,987","7,857"
TENNESSEE,Milan,"8,331",47
TENNESSEE,Millersville,"6,295",15
TENNESSEE,Millington,"11,785",71
TENNESSEE,Monterey,"2,745",10
TENNESSEE,Morristown,"32,660",250
TENNESSEE,Mosheim,"2,563",13
TENNESSEE,Mountain City,"2,478",2
TENNESSEE,Mount Juliet,"44,049",70
TENNESSEE,Mount Pleasant,"4,830",13
TENNESSEE,Munford,"6,901",31
TENNESSEE,Murfreesboro,"169,520",712
TENNESSEE,Newbern,"3,254",12
TENNESSEE,Newport,"7,010",48
TENNESSEE,New Tazewell,"2,812",1
TENNESSEE,Nolensville,"15,930",8
TENNESSEE,Oakland,"11,026",8
TENNESSEE,Oak Ridge,"34,071",99
TENNESSEE,Oliver Springs,"3,430",2
TENNESSEE,Oneida,"3,823",14
TENNESSEE,Paris,"10,360",17
TENNESSEE,Parsons,"2,116",20
TENNESSEE,Pigeon Forge,"6,344",50
TENNESSEE,Pikeville,"1,899",2
TENNESSEE,Plainview,"2,213",2
TENNESSEE,Pleasant View,"5,709",2
TENNESSEE,Portland,"13,703",51
TENNESSEE,Pulaski,"8,243",38
TENNESSEE,Red Bank,"12,113",48
TENNESSEE,Red Boiling Springs,"1,217",11
TENNESSEE,Ripley,"7,575",132
TENNESSEE,Rockwood,"5,698",33
TENNESSEE,Rocky Top,"1,642",25
TENNESSEE,Rogersville,"4,623",7
TENNESSEE,Savannah,"7,344",51
TENNESSEE,Selmer,"4,490",39
TENNESSEE,Sevierville,"18,084",79
TENNESSEE,Shelbyville,"25,655",111
TENNESSEE,Signal Mountain,"8,935",8
TENNESSEE,Smithville,"5,514",22
TENNESSEE,Smyrna,"58,791",164
TENNESSEE,Soddy-Daisy,"13,281",22
TENNESSEE,Somerville,"3,559",17
TENNESSEE,South Carthage,"1,611",2
TENNESSEE,South Fulton,"2,183",11
TENNESSEE,South Pittsburg,"2,937",4
TENNESSEE,Sparta,"4,887",6
TENNESSEE,Spencer,"1,566",2
TENNESSEE,Spring City,"1,950",0
TENNESSEE,Springfield,"19,729",77
TENNESSEE,Spring Hill,"59,921",98
TENNESSEE,Sweetwater,"6,696",23
TENNESSEE,Tazewell,"2,357",7
TENNESSEE,Tellico Plains,781,8
TENNESSEE,Tiptonville,"3,279",5
TENNESSEE,Tracy City,"1,446",7
TENNESSEE,Tullahoma,"21,208",83
TENNESSEE,Tusculum,"3,390",0
TENNESSEE,Unicoi,"3,816",5
TENNESSEE,Union City,"10,887",76
TENNESSEE,Vonore,"1,694",10
TENNESSEE,Watertown,"1,622",3
TENNESSEE,Waverly,"4,266",8
TENNESSEE,Westmoreland,"2,803",1
TENNESSEE,White Bluff,"4,262",14
TENNESSEE,White House,"16,177",38
TENNESSEE,White Pine,"2,579",2
TENNESSEE,Whiteville,"4,559",2
TENNESSEE,Whitwell,"1,602",4
TENNESSEE,Winchester,"10,177",38
TENNESSEE,Woodbury,"2,893",2
TEXAS,Abernathy,"2,799",4
TEXAS,Abilene,"130,275",553
TEXAS,Addison,"17,367",63
TEXAS,Alamo,"20,734",186
TEXAS,Alamo Heights,"7,497",8
TEXAS,Alba,508,3
TEXAS,Alice,"17,487",97
TEXAS,Allen,"113,737",121
TEXAS,Alma,420,0
TEXAS,Alpine,"6,036",9
TEXAS,Alto,"1,063",3
TEXAS,Alton,"22,140",185
TEXAS,Alvarado,"6,729",24
TEXAS,Alvin,"29,144",67
TEXAS,Amarillo,"203,039","1,402"
TEXAS,Andrews,"13,499",51
TEXAS,Angleton,"20,474",52
TEXAS,Anna,"32,053",53
TEXAS,Anson,"2,306",0
TEXAS,Anthony,"3,661",14
TEXAS,Anton,912,0
TEXAS,Aransas Pass,"9,015",26
TEXAS,Archer City,"1,638",0
TEXAS,Arcola,"2,442",14
TEXAS,Argyle,"6,423",8
TEXAS,Arlington,"399,840","1,931"
TEXAS,Arp,998,3
TEXAS,Athens,"13,718",58
TEXAS,Atlanta,"5,418",15
TEXAS,Aubrey,"9,572",35
TEXAS,Austin,"984,613","4,597"
TEXAS,Azle,"14,961",35
TEXAS,Balch Springs,"26,819",112
TEXAS,Balcones Heights,"2,671",46
TEXAS,Ballinger,"3,565",6
TEXAS,Bandera,896,1
TEXAS,Bangs,"1,544",3
TEXAS,Bastrop,"12,388",54
TEXAS,Bay City,"17,405",101
TEXAS,Bayou Vista,"1,766",1
TEXAS,Baytown,"83,639",368
TEXAS,Beaumont,"111,320","1,266"
TEXAS,Bedford,"47,900",69
TEXAS,Bee Cave,"8,449",13
TEXAS,Beeville,"13,069",48
TEXAS,Bellaire,"16,959",40
TEXAS,Bellmead,"10,657",49
TEXAS,Bells,"1,521",0
TEXAS,Bellville,"4,222",15
TEXAS,Belton,"25,888",24
TEXAS,Benbrook,"24,292",29
TEXAS,Bertram,"2,225",3
TEXAS,Beverly Hills,"1,865",19
TEXAS,Big Sandy,"1,335",6
TEXAS,Big Spring,"21,249",162
TEXAS,Bishop,"3,052",3
TEXAS,Blanco,"2,122",7
TEXAS,Blooming Grove,874,0
TEXAS,Blue Mound,"2,281",3
TEXAS,Boerne,"23,165",25
TEXAS,Bogata,"1,102",0
TEXAS,Bonham,"11,031",11
TEXAS,Borger,"11,983",48
TEXAS,Bovina,"1,637",0
TEXAS,Bowie,"6,149",20
TEXAS,Boyd,"1,886",3
TEXAS,Brady,"4,926",8
TEXAS,Brazoria,"2,848",6
TEXAS,Breckenridge,"5,126",24
TEXAS,Bremond,877,4
TEXAS,Brenham,"19,775",105
TEXAS,Bridge City,"9,704",11
TEXAS,Bridgeport,"6,719",18
TEXAS,Brookshire,"5,866",31
TEXAS,Brownfield,"8,569",38
TEXAS,Brownsboro,"1,320",5
TEXAS,Brownsville,"191,221",872
TEXAS,Brownwood,"18,782",68
TEXAS,Bruceville-Eddy,"1,462",5
TEXAS,Bryan,"91,450",352
TEXAS,Buda,"16,289",22
TEXAS,Buffalo,"1,885",2
TEXAS,Bullard,"5,241",3
TEXAS,Bulverde,"7,431",11
TEXAS,Burkburnett,"11,128",25
TEXAS,Burleson,"57,868",99
TEXAS,Burnet,"7,101",9
TEXAS,Cactus,"3,107",12
TEXAS,Caddo Mills,"5,920",7
TEXAS,Caldwell,"4,778",6
TEXAS,Calvert,974,10
TEXAS,Cameron,"5,579",13
TEXAS,Canton,"4,905",3
TEXAS,Canyon,"16,609",9
TEXAS,Carrollton,"133,471",183
TEXAS,Carthage,"6,616",40
TEXAS,Castle Hills,"3,885",9
TEXAS,Castroville,"3,204",7
TEXAS,Cedar Hill,"48,911",88
TEXAS,Cedar Park,"77,351",74
TEXAS,Celina,"25,021",31
TEXAS,Center,"5,153",26
TEXAS,Chandler,"3,747",3
TEXAS,Childress,"5,783",9
TEXAS,Chillicothe,538,0
TEXAS,China Grove,"1,128",0
TEXAS,Cibolo,"37,640",56
TEXAS,Cisco,"4,042",3
TEXAS,Clarksville,"2,886",1
TEXAS,Clear Lake Shores,"1,300",2
TEXAS,Cleburne,"37,953",105
TEXAS,Cleveland,"9,718",47
TEXAS,Clifton,"3,553",1
TEXAS,Clute,"10,733",38
TEXAS,Clyde,"4,042",2
TEXAS,Cockrell Hill,"3,638",13
TEXAS,Coleman,"3,985",3
TEXAS,College Station,"126,702",216
TEXAS,Colleyville,"25,630",10
TEXAS,Collinsville,"2,076",0
TEXAS,Colorado City,"3,984",9
TEXAS,Columbus,"3,815",6
TEXAS,Comanche,"4,320",18
TEXAS,Combes,"3,177",4
TEXAS,Commerce,"9,594",41
TEXAS,Conroe,"114,592",279
TEXAS,Converse,"31,189",115
TEXAS,Coppell,"41,549",43
TEXAS,Copperas Cove,"39,379",130
TEXAS,Corinth,"24,056",8
TEXAS,Corpus Christi,"316,108","2,730"
TEXAS,Corrigan,"1,423",11
TEXAS,Corsicana,"25,849",121
TEXAS,Cottonwood Shores,"1,691",0
TEXAS,Crandall,"5,420",50
TEXAS,Crane,"3,326",2
TEXAS,Crockett,"6,274",10
TEXAS,Crosbyton,"1,417",11
TEXAS,Cross Roads,"2,036",1
TEXAS,Crowell,746,0
TEXAS,Crowley,"20,490",40
TEXAS,Cuero,"8,223",68
TEXAS,Cuney,116,0
TEXAS,Daingerfield,"2,499",17
TEXAS,Dalhart,"8,328",14
TEXAS,Dallas,"1,321,502","8,698"
TEXAS,Dalworthington Gardens,"2,270",1
TEXAS,Danbury,"1,677",2
TEXAS,Dawson,817,0
TEXAS,Dayton,"9,997",13
TEXAS,Decatur,"8,529",12
TEXAS,Deer Park,"32,792",44
TEXAS,De Kalb,"1,442",0
TEXAS,Del Rio,"34,532",59
TEXAS,Denison,"26,977",47
TEXAS,Denton,"164,565",336
TEXAS,Denver City,"4,252",8
TEXAS,DeSoto,"56,488",184
TEXAS,Devine,"4,665",6
TEXAS,Diboll,"4,584",17
TEXAS,Dickinson,"21,962",47
TEXAS,Dilley,"3,353",6
TEXAS,Dimmitt,"4,044",6
TEXAS,Donna,"16,781",295
TEXAS,Dublin,"3,440",4
TEXAS,Dumas,"14,245",22
TEXAS,Duncanville,"38,939",120
TEXAS,Eagle Lake,"3,530",8
TEXAS,Eagle Pass,"28,323",43
TEXAS,Early,"3,253",13
TEXAS,Eastland,"3,656",13
TEXAS,East Mountain,974,0
TEXAS,Ector,793,2
TEXAS,Edcouch,"2,655",5
TEXAS,Edgewood,"1,763",0
TEXAS,Edinburg,"107,552",290
TEXAS,Edna,"6,017",20
TEXAS,El Campo,"11,972",61
TEXAS,Electra,"2,264",6
TEXAS,Elgin,"13,276",23
TEXAS,Elmendorf,"2,606",2
TEXAS,El Paso,"678,860","1,890"
TEXAS,Elsa,"5,702",17
TEXAS,Emory,"1,407",3
TEXAS,Encinal,515,2
TEXAS,Ennis,"24,979",44
TEXAS,Estelline,124,0
TEXAS,Euless,"59,230",111
TEXAS,Eustace,"1,161",1
TEXAS,Everman,"5,877",23
TEXAS,Fairfield,"3,014",11
TEXAS,Fair Oaks Ranch,"11,955",0
TEXAS,Fairview,"10,915",8
TEXAS,Falfurrias,"4,367",11
TEXAS,Farmers Branch,"37,725",76
TEXAS,Farmersville,"4,377",6
TEXAS,Farwell,"1,366",0
TEXAS,Fate,"27,141",16
TEXAS,Ferris,"3,586",15
TEXAS,Flatonia,"1,386",5
TEXAS,Florence,"1,209",0
TEXAS,Floresville,"8,690",13
TEXAS,Flower Mound,"80,455",46
TEXAS,Floydada,"2,473",13
TEXAS,Forest Hill,"14,230",25
TEXAS,Forney,"40,484",63
TEXAS,Fort Stockton,"7,999",13
TEXAS,Fort Worth,"997,476","4,572"
TEXAS,Franklin,"1,771",1
TEXAS,Frankston,"1,108",3
TEXAS,Fredericksburg,"11,721",10
TEXAS,Freeport,"10,506",50
TEXAS,Friendswood,"40,763",41
TEXAS,Friona,"4,023",2
TEXAS,Frisco,"232,961",235
TEXAS,Fulshear,"26,048",15
TEXAS,Fulton,"1,615",9
TEXAS,Gainesville,"18,348",30
TEXAS,Galena Park,"10,136",11
TEXAS,Galveston,"53,100",285
TEXAS,Ganado,"2,017",0
TEXAS,Garden Ridge,"4,411",6
TEXAS,Garland,"246,255",573
TEXAS,Garrett,873,0
TEXAS,Garrison,828,1
TEXAS,Gatesville,"16,153",24
TEXAS,Georgetown,"89,481",171
TEXAS,George West,"2,166",2
TEXAS,Giddings,"5,345",18
TEXAS,Gilmer,"5,184",12
TEXAS,Gladewater,"6,313",25
TEXAS,Glenn Heights,"20,025",47
TEXAS,Godley,"4,777",7
TEXAS,Gonzales,"7,239",101
TEXAS,Graham,"8,853",15
TEXAS,Granbury,"13,199",30
TEXAS,Grand Prairie,"206,122",456
TEXAS,Grand Saline,"3,304",15
TEXAS,Granger,"1,196",3
TEXAS,Granite Shoals,"5,555",6
TEXAS,Grapeland,"1,494",2
TEXAS,Grapevine,"50,983",91
TEXAS,Greenville,"34,343",73
TEXAS,Gregory,"1,720",1
TEXAS,Groesbeck,"3,603",10
TEXAS,Groves,"16,590",61
TEXAS,Gun Barrel City,"7,043",12
TEXAS,Gunter,"2,607",2
TEXAS,Hale Center,"1,978",1
TEXAS,Hallettsville,"2,766",10
TEXAS,Hallsville,"4,997",2
TEXAS,Haltom City,"45,059",124
TEXAS,Harker Heights,"34,858",47
TEXAS,Harlingen,"71,388",184
TEXAS,Haskell,"3,043",2
TEXAS,Hawkins,"1,445",3
TEXAS,Hawley,573,0
TEXAS,Hearne,"4,536",17
TEXAS,Heath,"11,784",12
TEXAS,Hedwig Village,"2,307",3
TEXAS,Helotes,"10,247",3
TEXAS,Hemphill,"1,034",2
TEXAS,Hempstead,"6,921",30
TEXAS,Henderson,"13,531",67
TEXAS,Hereford,"14,696",35
TEXAS,Hewitt,"16,903",26
TEXAS,Hickory Creek,"6,035",6
TEXAS,Hico,"1,503",3
TEXAS,Hidalgo,"14,910",20
TEXAS,Highland Park,"8,706",5
TEXAS,Highland Village,"16,150",12
TEXAS,Hill Country Village,948,0
TEXAS,Hillsboro,"8,874",12
TEXAS,Hitchcock,"7,847",26
TEXAS,Holiday Lakes,"1,075",2
TEXAS,Holland,"1,138",0
TEXAS,Hollywood Park,"3,055",3
TEXAS,Hondo,"8,948",21
TEXAS,Honey Grove,"1,789",3
TEXAS,Hooks,"2,472",5
TEXAS,Horizon City,"24,703",21
TEXAS,Horseshoe Bay,"5,351",2
TEXAS,Houston,"2,319,160","26,628"
TEXAS,Howe,"3,692",3
TEXAS,Hudson,"5,305",6
TEXAS,Hudson Oaks,"2,747",5
TEXAS,Hughes Springs,"1,540",1
TEXAS,Humble,"16,076",158
TEXAS,Huntington,"2,076",3
TEXAS,Huntsville,"49,446",254
TEXAS,Hurst,"38,973",138
TEXAS,Hutchins,"6,441",32
TEXAS,Hutto,"43,212",25
TEXAS,Idalou,"2,079",3
TEXAS,Indian Lake,876,0
TEXAS,Ingleside,"10,330",59
TEXAS,Ingram,"1,866",5
TEXAS,Iowa Colony,"13,478",13
TEXAS,Iowa Park,"6,589",7
TEXAS,Irving,"257,460",709
TEXAS,Italy,"2,122",6
TEXAS,Jacinto City,"9,154",11
TEXAS,Jacksboro,"4,233",9
TEXAS,Jacksonville,"14,552",59
TEXAS,Jamaica Beach,"1,075",0
TEXAS,Jarrell,"5,240",7
TEXAS,Jasper,"7,672",25
TEXAS,Jefferson,"1,841",5
TEXAS,Jersey Village,"7,559",11
TEXAS,Jonestown,"2,670",6
TEXAS,Josephine,"4,873",9
TEXAS,Joshua,"9,246",6
TEXAS,Junction,"2,558",6
TEXAS,Justin,"6,450",5
TEXAS,Karnes City,"3,112",6
TEXAS,Katy,"27,814",63
TEXAS,Kaufman,"9,898",12
TEXAS,Keene,"7,010",10
TEXAS,Keller,"46,523",36
TEXAS,Kemah,"2,920",7
TEXAS,Kemp,"1,424",2
TEXAS,Kempner,"1,311",0
TEXAS,Kenedy,"3,375",11
TEXAS,Kennedale,"10,635",18
TEXAS,Kerens,"1,492",2
TEXAS,Kermit,"5,860",9
TEXAS,Kerrville,"25,131",37
TEXAS,Kilgore,"13,572",46
TEXAS,Killeen,"161,667",853
TEXAS,Kingsville,"24,334",62
TEXAS,Kirby,"8,003",66
TEXAS,Knox City,"1,041",0
TEXAS,Kountze,"2,192",0
TEXAS,Krum,"6,902",6
TEXAS,Kyle,"69,069",137
TEXAS,Lacy-Lakeview,"7,341",31
TEXAS,La Feria,"6,732",28
TEXAS,Lago Vista,"10,376",13
TEXAS,La Grange,"4,593",17
TEXAS,La Grulla,"1,207",5
TEXAS,Laguna Vista,"3,805",2
TEXAS,La Joya,"4,993",6
TEXAS,Lake Dallas,"7,982",8
TEXAS,Lake Jackson,"27,644",72
TEXAS,Lakeport,993,0
TEXAS,Lakeside,"1,582",1
TEXAS,"Lakeview, Harrison County","6,628",8
TEXAS,Lakeway,"19,170",15
TEXAS,Lake Worth,"4,589",26
TEXAS,La Marque,"20,004",108
TEXAS,Lamesa,"8,131",28
TEXAS,Lampasas,"8,045",32
TEXAS,Lancaster,"40,486",166
TEXAS,La Porte,"37,572",65
TEXAS,Laredo,"258,311",945
TEXAS,La Vernia,"1,533",1
TEXAS,La Villa,"3,160",6
TEXAS,Lavon,"8,864",20
TEXAS,League City,"116,881",121
TEXAS,Leander,"87,740",61
TEXAS,Leon Valley,"11,269",52
TEXAS,Levelland,"12,499",53
TEXAS,Lewisville,"136,046",255
TEXAS,Lexington,"1,312",0
TEXAS,Liberty,"8,937",26
TEXAS,Liberty Hill,"7,147",13
TEXAS,Lindale,"7,217",13
TEXAS,Linden,"1,810",3
TEXAS,Little Elm,"62,837",84
TEXAS,Littlefield,"5,711",14
TEXAS,Live Oak,"16,044",23
TEXAS,Liverpool,547,0
TEXAS,Livingston,"5,753",27
TEXAS,Llano,"3,576",7
TEXAS,Lockhart,"15,654",29
TEXAS,Log Cabin,838,1
TEXAS,Lometa,816,0
TEXAS,Longview,"83,771",284
TEXAS,Lorena,"1,810",5
TEXAS,Los Fresnos,"8,439",67
TEXAS,Lubbock,"269,900","2,216"
TEXAS,Lufkin,"34,218",181
TEXAS,Luling,"5,813",18
TEXAS,Lumberton,"14,304",7
TEXAS,Lyford,"2,195",0
TEXAS,Lytle,"3,269",1
TEXAS,Madisonville,"4,664",13
TEXAS,Magnolia,"3,993",2
TEXAS,Manor,"22,879",30
TEXAS,Mansfield,"80,569",75
TEXAS,Manvel,"20,555",18
TEXAS,Marble Falls,"7,746",25
TEXAS,Marfa,"1,639",3
TEXAS,Marion,"1,084",0
TEXAS,Marlin,"5,604",13
TEXAS,Marshall,"24,382",84
TEXAS,Martindale,"1,258",0
TEXAS,Mathis,"4,274",16
TEXAS,Maypearl,980,0
TEXAS,McAllen,"148,017",222
TEXAS,McKinney,"219,132",257
TEXAS,Meadows Place,"4,544",3
TEXAS,Melissa,"27,831",10
TEXAS,Memorial Villages,"11,170",1
TEXAS,Memphis,"2,038",2
TEXAS,Mercedes,"16,893",68
TEXAS,Meridian,"1,442",3
TEXAS,Merkel,"2,420",4
TEXAS,Mesquite,"148,803",746
TEXAS,Mexia,"6,848",30
TEXAS,Midland,"140,303",512
TEXAS,Midlothian,"43,497",52
TEXAS,Miles,939,1
TEXAS,Mineola,"5,204",9
TEXAS,Mineral Wells,"15,669",48
TEXAS,Mission,"87,777",166
TEXAS,Missouri City,"77,571",110
TEXAS,Monahans,"7,140",26
TEXAS,Mont Belvieu,"10,271",26
TEXAS,Montgomery,"3,083",2
TEXAS,Morgan's Point,266,0
TEXAS,Morgan's Point Resort,"4,809",1
TEXAS,Moulton,859,0
TEXAS,Mount Enterprise,512,1
TEXAS,Mount Pleasant,"16,038",36
TEXAS,Mount Vernon,"2,578",5
TEXAS,Muleshoe,"4,918",7
TEXAS,Murphy,"20,867",9
TEXAS,Nacogdoches,"32,177",76
TEXAS,Nassau Bay,"5,045",24
TEXAS,Natalia,"1,383",1
TEXAS,Navasota,"9,425",74
TEXAS,Nederland,"17,891",41
TEXAS,Needville,"3,088",2
TEXAS,New Boston,"4,524",39
TEXAS,New Braunfels,"118,268",185
TEXAS,New Deal,737,1
TEXAS,New London,988,0
TEXAS,Newton,"1,551",4
TEXAS,Nixon,"2,399",7
TEXAS,Nolanville,"7,392",10
TEXAS,Northeast,"4,054",2
TEXAS,Northlake,"11,357",16
TEXAS,North Richland Hills,"70,780",158
TEXAS,Oak Ridge North,"2,942",2
TEXAS,Odessa,"116,039",367
TEXAS,Olmos Park,"2,155",1
TEXAS,Olney,"3,022",6
TEXAS,Onalaska,"3,272",15
TEXAS,Orange,"19,050",86
TEXAS,Ore City,"1,196",0
TEXAS,Overton,"2,329",4
TEXAS,Ovilla,"4,851",4
TEXAS,Oyster Creek,"1,222",2
TEXAS,Palacios,"4,366",15
TEXAS,Palestine,"19,648",82
TEXAS,Palmer,"2,604",1
TEXAS,Palmhurst,"2,588",2
TEXAS,Palmview,"15,887",76
TEXAS,Pampa,"16,445",91
TEXAS,Pantego,"2,456",7
TEXAS,Paris,"25,126",156
TEXAS,Parker,"6,432",2
TEXAS,Pasadena,"145,199",822
TEXAS,Patton Village,"1,969",2
TEXAS,Payne Springs,754,0
TEXAS,Pearland,"128,322",123
TEXAS,Pearsall,"9,002",23
TEXAS,Pecos,"9,154",64
TEXAS,Pelican Bay,"2,757",6
TEXAS,Penitas,"6,292",8
TEXAS,Perryton,"8,148",19
TEXAS,Pflugerville,"65,243",127
TEXAS,Pharr,"80,604",179
TEXAS,Pilot Point,"6,489",5
TEXAS,Pinehurst,"2,227",14
TEXAS,Pineland,905,4
TEXAS,Pittsburg,"4,582",21
TEXAS,Plainview,"19,186",71
TEXAS,Plano,"291,463",442
TEXAS,Pleasanton,"11,371",22
TEXAS,Plum Grove,"1,619",2
TEXAS,Point Comfort,550,0
TEXAS,Ponder,"2,865",0
TEXAS,Port Aransas,"3,639",13
TEXAS,Port Arthur,"55,397",398
TEXAS,Port Isabel,"5,150",19
TEXAS,Portland,"20,506",32
TEXAS,Port Lavaca,"11,112",33
TEXAS,Port Mansfield,257,1
TEXAS,Port Neches,"13,561",31
TEXAS,Poteet,"3,057",1
TEXAS,Poth,"2,018",0
TEXAS,Pottsboro,"2,882",4
TEXAS,Prairie View ,"8,579",18
TEXAS,Premont,"2,385",8
TEXAS,Presidio,"3,055",1
TEXAS,Princeton,"26,650",73
TEXAS,Prosper,"46,065",25
TEXAS,Queen City,"1,399",4
TEXAS,Quinlan,"1,577",2
TEXAS,Quitman,"2,037",4
TEXAS,Rancho Viejo,"2,854",3
TEXAS,Ranger,"2,275",1
TEXAS,Ransom Canyon,"1,149",0
TEXAS,Raymondville,"10,100",89
TEXAS,Red Oak,"20,300",38
TEXAS,Refugio,"2,771",6
TEXAS,"Reno, Lamar County","3,572",7
TEXAS,"Reno, Parker County","3,572",5
TEXAS,Rhome,"1,917",3
TEXAS,Rice,"1,237",1
TEXAS,Richardson,"117,962",173
TEXAS,Richland Hills,"8,235",19
TEXAS,Richmond,"13,279",33
TEXAS,Richwood,"4,790",9
TEXAS,Rio Grande City,"15,320",29
TEXAS,Rio Hondo,"2,397",10
TEXAS,River Oaks,"7,286",16
TEXAS,Roanoke,"11,174",12
TEXAS,Robinson,"13,165",16
TEXAS,Robstown,"10,401",41
TEXAS,Rockdale,"5,676",46
TEXAS,Rockport,"11,200",29
TEXAS,Rockwall,"54,765",80
TEXAS,Rollingwood,"1,409",0
TEXAS,Roma,"11,552",30
TEXAS,Roman Forest,"2,512",9
TEXAS,Roscoe,"1,206",1
TEXAS,Rosebud,"1,354",0
TEXAS,Rose City,346,2
TEXAS,Rosenberg,"42,035",100
TEXAS,Round Rock,"133,868",175
TEXAS,Rowlett,"69,135",105
TEXAS,Royse City,"29,149",30
TEXAS,Runaway Bay,"2,161",1
TEXAS,Rusk,"5,387",6
TEXAS,Sabinal,"1,381",2
TEXAS,Sachse,"34,574",25
TEXAS,Saginaw,"25,534",66
TEXAS,Salado,"2,393",0
TEXAS,San Angelo,"98,996",216
TEXAS,San Antonio,"1,514,458","8,998"
TEXAS,San Augustine,"1,851",6
TEXAS,San Benito,"24,382",64
TEXAS,Sanger,"10,153",10
TEXAS,San Juan,"36,819",57
TEXAS,San Marcos,"72,723",261
TEXAS,San Saba,"3,116",1
TEXAS,Sansom Park Village,"5,282",28
TEXAS,Santa Anna,"1,036",2
TEXAS,Santa Fe,"13,055",11
TEXAS,Savoy,766,0
TEXAS,Schertz,"43,611",67
TEXAS,Schulenburg,"2,832",18
TEXAS,Seabrook,"13,687",31
TEXAS,Seadrift,"1,013",0
TEXAS,Seagoville,"20,329",22
TEXAS,Sealy,"7,387",13
TEXAS,Seguin,"38,505",105
TEXAS,Selma,"11,855",28
TEXAS,Seminole,"7,289",13
TEXAS,Seven Points,"1,502",3
TEXAS,Seymour,"2,573",7
TEXAS,Shallowater,"2,919",6
TEXAS,Shavano Park,"3,786",3
TEXAS,Shenandoah,"3,907",12
TEXAS,Shepherd,"1,977",1
TEXAS,Sherman,"48,711",172
TEXAS,Shiner,"2,176",0
TEXAS,Shoreacres,"1,499",1
TEXAS,Silsbee,"6,722",13
TEXAS,Sinton,"5,573",14
TEXAS,Slaton,"5,620",29
TEXAS,Smiley,490,0
TEXAS,Smithville,"4,186",4
TEXAS,Snyder,"11,106",97
TEXAS,Socorro,"39,522",56
TEXAS,Somerset,"1,822",3
TEXAS,Somerville,"1,457",1
TEXAS,Sonora,"2,359",5
TEXAS,Sour Lake,"1,877",4
TEXAS,South Houston,"15,696",109
TEXAS,Southlake,"31,095",10
TEXAS,Southmayd,"1,114",0
TEXAS,South Padre Island,"2,030",29
